360,1,202.142792,405.495728,0,0,1,1,1.000000
361,1,182.055969,420.799133,0,0,1,1,1.000000
363,1,154.063522,364.423248,0,0,1,1,1.000000
367,1,102.511391,289.42981,0,0,1,1,1.000000
369,1,148.107178,237.285858,0,0,1,1,1.000000
370,1,128.239899,224.752319,0,0,1,1,1.000000
371,1,106.995934,213.752563,0,0,1,1,1.000000
372,1,86.926414,200.771484,0,0,1,1,1.000000
373,1,65.470406,186.407562,0,0,1,1,1.000000
374,1,42.850071,169.290344,0,0,1,1,1.000000
375,1,22.21632,173.434128,0,0,1,1,1.000000
376,1,10.827773,112.767685,0,0,1,1,1.000000
377,1,33.611504,112.996391,0,0,1,1,1.000000
378,1,57.913818,113.254379,0,0,1,1,1.000000
379,1,84.173485,114.146912,0,0,1,1,1.000000
380,1,100.511681,125.851883,0,0,1,1,1.000000
381,1,116.98111,145.417145,0,0,1,1,1.000000
382,1,132.798996,161.133011,0,0,1,1,1.000000
383,1,141.894012,132.36647,0,0,1,1,1.000000
385,1,97.155258,130.081467,0,0,1,1,1.000000
386,1,73.420311,129.427032,0,0,1,1,1.000000
388,1,78.384483,137.492035,0,0,1,1,1.000000
360,2,824.866455,440.654999,0,0,1,1,1.000000
361,2,809.338989,421.937622,0,0,1,1,1.000000
362,2,793.64032,404.394989,0,0,1,1,1.000000
363,2,777.896057,385.317657,0,0,1,1,1.000000
364,2,762.74176,367.002289,0,0,1,1,1.000000
365,2,746.794861,349.758972,0,0,1,1,1.000000
366,2,730.891296,332.105255,0,0,1,1,1.000000
367,2,716.755432,312.969849,0,0,1,1,1.000000
368,2,700.659851,294.441528,0,0,1,1,1.000000
369,2,685.093445,276.482544,0,0,1,1,1.000000
370,2,674.600159,248.304428,0,0,1,1,1.000000
371,2,652.459656,258.280243,0,0,1,1,1.000000
372,2,626.949768,257.976196,0,0,1,1,1.000000
373,2,602.840393,257.035858,0,0,1,1,1.000000
374,2,580.44397,256.400879,0,0,1,1,1.000000
375,2,556.180786,256.11438,0,0,1,1,1.000000
376,2,533.019531,255.148361,0,0,1,1,1.000000
377,2,508.20871,254.582687,0,0,1,1,1.000000
378,2,505.195465,290.879578,0,0,1,1,1.000000
379,2,460.353699,253.67601,0,0,1,1,1.000000
380,2,436.509186,252.738052,0,0,1,1,1.000000
381,2,412.139374,252.59819,0,0,1,1,1.000000
382,2,388.325653,251.239014,0,0,1,1,1.000000
383,2,364.366943,250.998459,0,0,1,1,1.000000
384,2,340.273224,249.796463,0,0,1,1,1.000000
385,2,316.337585,249.638031,0,0,1,1,1.000000
386,2,269.526306,226.036041,0,0,1,1,1.000000
387,2,253.068253,208.056229,0,0,1,1,1.000000
388,2,244.74118,249.242126,0,0,1,1,1.000000
389,2,229.033615,242.807846,0,0,1,1,1.000000
390,2,256.530731,240.088043,0,0,1,1,1.000000
391,2,280.204041,238.82309,0,0,1,1,1.000000
392,2,305.209503,236.91037,0,0,1,1,1.000000
393,2,326.907837,234.639328,0,0,1,1,1.000000
394,2,352.267212,232.982086,0,0,1,1,1.000000
395,2,374.830383,230.499466,0,0,1,1,1.000000
396,2,400.361115,229.065704,0,0,1,1,1.000000
397,2,422.242218,228.768692,0,0,1,1,1.000000
398,2,448.197632,225.193771,0,0,1,1,1.000000
399,2,470.245575,224.233566,0,0,1,1,1.000000
360,3,557.811218,506.537109,0,0,1,1,1.000000
361,3,581.876038,506.691681,0,0,1,1,1.000000
362,3,605.279236,504.305847,0,0,1,1,1.000000
363,3,629.685974,501.544434,0,0,1,1,1.000000
364,3,653.164062,500.891418,0,0,1,1,1.000000
365,3,677.612244,499.082336,0,0,1,1,1.000000
366,3,698.011902,510.27121,0,0,1,1,1.000000
367,3,720.270142,522.998047,0,0,1,1,1.000000
368,3,740.838501,533.09491,0,0,1,1,1.000000
369,3,760.758057,542.830078,0,0,1,1,1.000000
370,3,757.938965,565.952454,0,0,1,1,1.000000
371,3,798.421509,552.027771,0,0,1,1,1.000000
372,3,799.06665,576.138,0,0,1,1,1.000000
373,3,799.994812,601.26062,0,0,1,1,1.000000
374,3,837.29187,568.255615,0,0,1,1,1.000000
375,3,822.426575,549.712402,0,0,1,1,1.000000
376,3,807.97229,533.712891,0,0,1,1,1.000000
377,3,784.561951,565.479309,0,0,1,1,1.000000
399,3,769.57019,618.763733,0,0,1,1,1.000000
360,4,125.752296,349.208252,0,0,1,1,1.000000
361,4,128.546494,372.487244,0,0,1,1,1.000000
362,4,133.242462,397.240173,0,0,1,1,1.000000
363,4,134.499313,420.699921,0,0,1,1,1.000000
364,4,137.93782,444.573486,0,0,1,1,1.000000
365,4,139.165253,466.438446,0,0,1,1,1.000000
366,4,145.741211,489.221741,0,0,1,1,1.000000
367,4,162.058151,504.655914,0,0,1,1,1.000000
368,4,181.303406,521.148499,0,0,1,1,1.000000
369,4,200.208328,536.955994,0,0,1,1,1.000000
370,4,221.919739,553.356628,0,0,1,1,1.000000
371,4,237.540497,561.096741,0,0,1,1,1.000000
372,4,260.714844,573.49762,0,0,1,1,1.000000
373,4,269.720001,553.591858,0,0,1,1,1.000000
374,4,293.035675,598.356506,0,0,1,1,1.000000
375,4,296.79953,605.424927,0,0,1,1,1.000000
376,4,304.876953,617.477234,0,0,1,1,1.000000
377,4,325.271637,605.356445,0,0,1,1,1.000000
378,4,349.054016,605.230957,0,0,1,1,1.000000
379,4,362.006073,624.917542,0,0,1,1,1.000000
380,4,350.567108,608.805359,0,0,1,1,1.000000
381,4,332.944794,590.318237,0,0,1,1,1.000000
382,4,316.716919,577.041565,0,0,1,1,1.000000
383,4,349.631195,522.715454,0,0,1,1,1.000000
384,4,372.274994,513.301941,0,0,1,1,1.000000
385,4,387.022552,543.943481,0,0,1,1,1.000000
387,4,368.929932,609.874146,0,0,1,1,1.000000
388,4,369.500702,584.979309,0,0,1,1,1.000000
389,4,373.04953,565.826599,0,0,1,1,1.000000
390,4,398.630859,564.435669,0,0,1,1,1.000000
391,4,422.270264,561.931885,0,0,1,1,1.000000
392,4,446.445496,560.88147,0,0,1,1,1.000000
393,4,469.795135,557.634155,0,0,1,1,1.000000
394,4,493.081421,556.204712,0,0,1,1,1.000000
395,4,460.949371,518.60144,0,0,1,1,1.000000
396,4,448.686676,540.937073,0,0,1,1,1.000000
397,4,478.134491,536.437073,0,0,1,1,1.000000
398,4,502.124847,533.48407,0,0,1,1,1.000000
399,4,525.61084,530.989624,0,0,1,1,1.000000
360,5,806.511414,493.039154,0,0,1,1,1.000000
361,5,790.717041,476.308197,0,0,1,1,1.000000
362,5,770.362122,466.897736,0,0,1,1,1.000000
363,5,745.713684,461.291687,0,0,1,1,1.000000
364,5,726.169678,454.287109,0,0,1,1,1.000000
365,5,700.784485,445.734314,0,0,1,1,1.000000
366,5,678.257629,440.266602,0,0,1,1,1.000000
367,5,654.996338,433.220428,0,0,1,1,1.000000
368,5,636.254639,429.175201,0,0,1,1,1.000000
369,5,609.697876,419.256714,0,0,1,1,1.000000
370,5,585.473267,413.795624,0,0,1,1,1.000000
371,5,564.1521,406.273926,0,0,1,1,1.000000
372,5,538.252014,400.052277,0,0,1,1,1.000000
373,5,513.483948,393.215118,0,0,1,1,1.000000
374,5,492.520813,384.829224,0,0,1,1,1.000000
375,5,468.825409,378.561584,0,0,1,1,1.000000
376,5,448.822571,372.892334,0,0,1,1,1.000000
377,5,424.169952,364.954193,0,0,1,1,1.000000
378,5,402.085022,358.296722,0,0,1,1,1.000000
379,5,381.160736,350.442078,0,0,1,1,1.000000
380,5,365.178833,333.043945,0,0,1,1,1.000000
381,5,364.389893,353.528961,0,0,1,1,1.000000
382,5,349.373352,372.80307,0,0,1,1,1.000000
383,5,334.033112,393.330566,0,0,1,1,1.000000
384,5,328.065338,413.78598,0,0,1,1,1.000000
385,5,324.248901,437.79892,0,0,1,1,1.000000
387,5,315.047668,484.381256,0,0,1,1,1.000000
388,5,310.040985,508.188263,0,0,1,1,1.000000
390,5,200.271667,446.311371,0,0,1,1,1.000000
391,5,197.648285,422.434753,0,0,1,1,1.000000
392,5,194.978485,398.078247,0,0,1,1,1.000000
393,5,192.803543,376.099701,0,0,1,1,1.000000
394,5,198.757111,373.711487,0,0,1,1,1.000000
395,5,194.748581,398.256866,0,0,1,1,1.000000
396,5,189.005798,421.286957,0,0,1,1,1.000000
397,5,184.796341,444.701691,0,0,1,1,1.000000
398,5,177.994827,469.603241,0,0,1,1,1.000000
399,5,169.381546,474.148804,0,0,1,1,1.000000
360,6,590.650574,273.17395,0,0,1,1,1.000000
361,6,568.920166,282.828461,0,0,1,1,1.000000
362,6,549.42688,294.291107,0,0,1,1,1.000000
363,6,528.242065,302.791382,0,0,1,1,1.000000
364,6,505.094116,315.039581,0,0,1,1,1.000000
365,6,484.653473,325.156708,0,0,1,1,1.000000
366,6,461.339386,332.43158,0,0,1,1,1.000000
367,6,438.726624,345.394379,0,0,1,1,1.000000
368,6,416.976654,353.813385,0,0,1,1,1.000000
369,6,397.127167,365.350586,0,0,1,1,1.000000
370,6,372.894409,376.742676,0,0,1,1,1.000000
371,6,350.1073,385.112915,0,0,1,1,1.000000
372,6,329.613068,394.498962,0,0,1,1,1.000000
373,6,309.265625,405.94809,0,0,1,1,1.000000
374,6,286.026245,414.797913,0,0,1,1,1.000000
375,6,273.966156,432.477875,0,0,1,1,1.000000
376,6,262.720734,453.867828,0,0,1,1,1.000000
377,6,246.655563,474.172668,0,0,1,1,1.000000
378,6,194.538254,474.13913,0,0,1,1,1.000000
379,6,185.485031,508.633667,0,0,1,1,1.000000
381,6,172.934723,565.594849,0,0,1,1,1.000000
382,6,165.928467,576.60614,0,0,1,1,1.000000
383,6,162.166,597.746826,0,0,1,1,1.000000
384,6,154.644516,621.403015,0,0,1,1,1.000000
393,6,152.902695,613.843628,0,0,1,1,1.000000
394,6,154.38562,593.398315,0,0,1,1,1.000000
397,6,90.275375,628.986084,0,0,1,1,1.000000
360,7,636.325134,449.867432,0,0,1,1,1.000000
361,7,612.315979,453.825928,0,0,1,1,1.000000
362,7,588.305359,456.948578,0,0,1,1,1.000000
363,7,562.074097,460.426788,0,0,1,1,1.000000
364,7,538.547607,463.954346,0,0,1,1,1.000000
365,7,514.231506,466.681274,0,0,1,1,1.000000
366,7,493.579773,469.37915,0,0,1,1,1.000000
367,7,469.878387,473.575958,0,0,1,1,1.000000
368,7,445.710632,476.846069,0,0,1,1,1.000000
369,7,421.373352,480.095367,0,0,1,1,1.000000
370,7,398.200378,484.529327,0,0,1,1,1.000000
371,7,373.775726,485.964661,0,0,1,1,1.000000
372,7,352.364685,489.366119,0,0,1,1,1.000000
373,7,326.608734,492.783112,0,0,1,1,1.000000
374,7,301.926819,496.527527,0,0,1,1,1.000000
375,7,278.737396,500.146088,0,0,1,1,1.000000
376,7,255.143112,501.40152,0,0,1,1,1.000000
377,7,230.941803,505.913696,0,0,1,1,1.000000
